오퍼레이션 번호,오퍼레이션명(국문),항목명(영문),항목명(국문),항목크기,항목구분,샘플데이터,항목설명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecDocUrl2,공고규격서URL2,800,0,추후제공예정,공고의 공고규격서URL
4,입찰공고목록 정보에 대한 물품조회,ntceSpecDocUrl3,공고규격서URL3,800,0,추후제공예정,공고의 공고규격서URL
4,입찰공고목록 정보에 대한 물품조회,ntceSpecDocUrl4,공고규격서URL4,800,0,추후제공예정,공고의 공고규격서URL
4,입찰공고목록 정보에 대한 물품조회,ntceSpecDocUrl5,공고규격서URL5,800,0,추후제공예정,공고의 공고규격서URL
4,입찰공고목록 정보에 대한 물품조회,ntceSpecDocUrl6,공고규격서URL6,800,0,추후제공예정,공고의 공고규격서URL
4,입찰공고목록 정보에 대한 물품조회,ntceSpecDocUrl7,공고규격서URL7,800,0,추후제공예정,공고의 공고규격서URL
4,입찰공고목록 정보에 대한 물품조회,ntceSpecDocUrl8,공고규격서URL8,800,0,추후제공예정,공고의 공고규격서URL
4,입찰공고목록 정보에 대한 물품조회,ntceSpecDocUrl9,공고규격서URL9,800,0,추후제공예정,공고의 공고규격서URL
4,입찰공고목록 정보에 대한 물품조회,ntceSpecDocUrl10,공고규격서URL10,800,0,추후제공예정,공고의 공고규격서URL
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm1,공고규격파일명1,256,0,2016034473101.hwp,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm2,공고규격파일명2,256,0,2016034473101_1-규격서(포충기).hwp,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm3,공고규격파일명3,256,0,2016034473101_2-중간점검표.hwp,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm4,공고규격파일명4,256,0,2002090117000-2.xls,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm5,공고규격파일명5,256,0,2002090117000-2.xls,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm6,공고규격파일명6,256,0,2002090117000-2.xls,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm7,공고규격파일명7,256,0,2002090117000-2.xls,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm8,공고규격파일명8,256,0,2002090117000-2.xls,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm9,공고규격파일명9,256,0,2002090117000-2.xls,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,ntceSpecFileNm10,공고규격파일명10,256,0,2002090117000-2.xls,공고의 공고규격파일명
4,입찰공고목록 정보에 대한 물품조회,rbidPermsnYn,재입찰허용여부,1,0,N,입찰이 유찰되는 경우 재공고 없이 다시 입찰(Y/N)
4,입찰공고목록 정보에 대한 물품조회,prdctClsfcLmtYn,물품분류제한여부,1,0,N,"물품공고의 경우 물품분류번호로 제한할 경우 Y, 물품분류번호 제한없으면 N"
4,입찰공고목록 정보에 대한 물품조회,mnfctYn,제조여부,1,0,N,"물품분류로 투찰제한시 제조물품으로 제한할 지 여부. ""Y""일 경우 투찰시 업체의 경쟁입찰참가자격등록증에 공고서상 물품분류가 제조물품으로 등록되어 있어야 투찰가능(Y/N)"
4,입찰공고목록 정보에 대한 물품조회,prearngPrceDcsnMthdNm,예정가격결정방법명,20,0,단일예가,예정가격의 결정을 위해 복수예정가격방식으로 산정하는지 단일 예정가격으로 산정하는지를 구분하는 명
4,입찰공고목록 정보에 대한 물품조회,totPrdprcNum,총예가건수,20,0,1,공고의 총예가건수
4,입찰공고목록 정보에 대한 물품조회,drwtPrdprcNum,추첨예가건수,20,0,0,공고의 추첨예가건수
4,입찰공고목록 정보에 대한 물품조회,asignBdgtAmt,배정예산금액,25,0,405000000," 사업목적물을 달성하기 위하여 배정된 예산액 또는 설계금액(원화,원)"
4,입찰공고목록 정보에 대한 물품조회,presmptPrce,추정가격,25,0,13636363636,"물품/공사/용역 등의 조달 계약을 체결함에 있어 국제입찰 대상여부를 판단하는 기준 등으로 삼기 위하여 예정가격이 결정되기 전에 예산에 계상된 금액 등을 기준으로 하여 부가가치세 및 조달 수수료를 제외한 금액(원화,원)"
4,입찰공고목록 정보에 대한 물품조회,opengPlce,개찰장소,100,0,국가종합전자조달시스템(나라장터)," 집행관이 개찰을 하는 장소"
4,입찰공고목록 정보에 대한 물품조회,bidNtceDtlUrl,입찰공고상세URL,512,0,추후제공예정,나라장터시스템의 입찰공고 상세화면 링크
4,입찰공고목록 정보에 대한 물품조회,bidNtceUrl,입찰공고URL,500,0,http://www.ebidplus.jeonnam.kr,해당 입찰공고를 인터넷상에서 확인할 수 있는 URL주소
4,입찰공고목록 정보에 대한 물품조회,bidPrtcptFeePaymntYn,입찰참가수수료납부여부,30,0,전자납부허용,"입찰참가 의사가 있는 자가 납부하여야하는 수수료의 유무 및 납부방법을 표기하는 것으로 ""전자납부, 수기 및 전자납부, 수기, 없음""으로 표기(Y/N)"
4,입찰공고목록 정보에 대한 물품조회,bidPrtcptFee,입찰참가수수료,21,0,10000,"입찰에 참가하기위해 납부하는 수수료(원화,원)"
4,입찰공고목록 정보에 대한 물품조회,bidGrntymnyPaymntYn,입찰보증금납부여부,30,0,불허,입찰보증금을 나라장터에서 전자로 납부가능하게 할지 여부(Y/N)
4,입찰공고목록 정보에 대한 물품조회,crdtrNm,채권자명,200,0,대한민국,"입찰보증금 항목의 ""보증채권자명""으로 전자입찰보증 접수시 사용"
4,입찰공고목록 정보에 대한 물품조회,dtilPrdctClsfcNo,세부품명번호,10,0,4014210906,물품분류번호(8자리) + 물품식별번호(앞2자리) [물품목록정보의 관리 및 이용에 관한 규정 제12조]
4,입찰공고목록 정보에 대한 물품조회,dtilPrdctClsfcNoNm,세부품명,200,0,폴리에스테르수지콘크리트관,세부품명번호 10자리에 대한 한글명
4,입찰공고목록 정보에 대한 물품조회,prdctSpecNm,물품규격명,200,0,내역서 참조," 공고의 물품규격명"
4,입찰공고목록 정보에 대한 물품조회,prdctQty,물품수량,25,0,1,공고의 물품수량
4,입찰공고목록 정보에 대한 물품조회,prdctUnit,물품단위,30,0,식,공고의 물품단위
4,입찰공고목록 정보에 대한 물품조회,prdctUprc,물품단가,25,0,59451800,공고의 물품단가
4,입찰공고목록 정보에 대한 물품조회,dlvrTmlmtDt,납품기한일시,19,0,2015-06-30 00:00,공고의 납품기한일시 “YYYY-MM-DD HH:MM:SS”
4,입찰공고목록 정보에 대한 물품조회,dlvrDaynum,납품일수,5,0,30,공고의 납품일수
4,입찰공고목록 정보에 대한 물품조회,dlvryCndtnNm,인도조건명,200,0,납품장소차상도,인도 받을 장소
4,입찰공고목록 정보에 대한 물품조회,purchsObjPrdctList,구매대상물품목록,4000,0..n,"[1^7612159801^건설폐기물처리서비스],","공고의 구매대상물품목록으로 [입찰분류번호^세부품명번호(세부물품분류번호)^세부품명(세부물품분류명)],[입찰분류번호^세부품명번호(세부물품분류번호)^세부품명(세부물품분류명)] 제공"
4,입찰공고목록 정보에 대한 물품조회,untyNtceNo,통합공고번호,11,0,19991191,입찰공고를 구분하는 번호로 입찰공고번호이며 형식은 년도(4)+월(2)+순번(5)
4,입찰공고목록 정보에 대한 물품조회,cmmnSpldmdMethdCd,공동수급방식코드,15,0,공500004,"공동수급이라 함은 구성원을 2인 이상으로 하여 수급인이 해당계약을 공동으로 수행하기 위하여 잠정적으로 결성한 실체를 의미하며 공동수급체가도급을 받아 이행하는 방식을 구분하는 코드로 공500001 : 공동이행
공500002 : 분담이행
공500003 : 주계약자관리방식
공500004 : 단독계약
공500005 : 혼합방식
공500006 : 공동이행 또는 분담이행
공500007 : 혼합_단독
공500008 : 혼합_공동
공500012 : 해당없음으로 구분됨"
4,입찰공고목록 정보에 대한 물품조회,cmmnSpldmdMethdNm,공동수급방식명,100,0,공동수급불허,공동수급이라 함은 구성원을 2인 이상으로 하여 수급인이 해당계약을 공동으로 수행하기 위하여 잠정적으로 결성한 실체를 의미하며 공동수급체가도급을 받아 이행하는 방식을 구분하는 명임
4,입찰공고목록 정보에 대한 물품조회,stdNtceDocUrl,표준공고서URL,256,0,추후제공예정,공고의 표준공고문URL
4,입찰공고목록 정보에 대한 물품조회,brffcBidprcPermsnYn,지사투찰허용여부,1,0,N,지역제한 공고에 한해서 지사 투찰을 허용할지 여부. 투찰제어시 사용(Y/N)
4,입찰공고목록 정보에 대한 물품조회,dsgntCmptYn,지명경쟁여부,1,0,N," 공고의 지명경쟁여부(Y/N)"
4,입찰공고목록 정보에 대한 물품조회,rsrvtnPrceReMkngMthdNm,예비가격재작성방법명,50,0,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,공고의 예비가격재작성방법명
4,입찰공고목록 정보에 대한 물품조회,arsltApplDocRcptMthdNm,실적신청서접수방법명,50,0,전자문서,공고의 실적신청서접수방법명
4,입찰공고목록 정보에 대한 물품조회,arsltApplDocRcptDt,실적신청서접수일시,19,0,2002-09-13 09:00:00,실적심사신청서 접수마감일시 “YYYY-MM-DD HH:MM:SS”
4,입찰공고목록 정보에 대한 물품조회,orderPlanUntyNo,발주계획통합번호,35,0,1-1-2016-7240103-000025,업무구분코드(1)-업무유형코드(3)-발주년도(4)-기관코드(7)-발주계획순번(6) 로 구성됨
4,입찰공고목록 정보에 대한 물품조회,sucsfbidLwltRate,낙찰하한율,22,0,87.745," 개찰시 사용하는 낙찰하한율(%)"
4,입찰공고목록 정보에 대한 물품조회,rgstDt,등록일시,19,1,2002-09-18 10:00:00," 공고의 등록일시 “YYYY-MM-DD HH:MM:SS”"
4,입찰공고목록 정보에 대한 물품조회,bfSpecRgstNo,사전규격등록번호,10,0,338609,사전규격등록번호
4,입찰공고목록 정보에 대한 물품조회,infoBizYn,정보화사업여부,1,0,Y,"정보화사업여부 Y/N"
4,입찰공고목록 정보에 대한 물품조회,sucsfbidMthdCd,낙찰방법코드,9,0,낙030021,낙찰방법명에 대한 코드 (한글 1자리 + 숫자 6자리)
4,입찰공고목록 정보에 대한 물품조회,sucsfbidMthdNm,낙찰방법명,200,0,최저가낙찰제,낙찰자를 결정하는 방법
4,입찰공고목록 정보에 대한 물품조회,chgDt,변경일시,19,0,2002-09-18 10:00,공고의 변경일시 “YYYY-MM-DD HH:MM:SS”
4,입찰공고목록 정보에 대한 물품조회,dminsttOfclEmailAdrs,수요기관담당자이메일주소,100,0,nskk22@kywa.or.kr,수요기관 담당자의 이메일주소
4,입찰공고목록 정보에 대한 물품조회,indstrytyLmtYn,업종제한여부,1,0,Y,"해당 공고 입찰 시 업종(면허)제한을 두는지의 여부 예시)Y"
4,입찰공고목록 정보에 대한 물품조회,chgNtceRsn,변경공고사유,4000,0,입찰기간 부족,"공고종류명(공고의 공고상태명) 이 변경일 경우  변경공고사유 , 취소일 경우 취소공고사유
(연계공고건는 제외)"
4,입찰공고목록 정보에 대한 물품조회,rbidOpengDt,재입찰개찰일시,19,0,2016-05-10 11:00:00,"공고종류명이 ‘재입찰’ 일 경우 재입찰공고의 개찰을 수행할 수 있는 시작일시 “YYYY-MM-DD HH:MM:SS”"
4,입찰공고목록 정보에 대한 물품조회,VAT,부가가치세,25,0,0,부가가치세
4,입찰공고목록 정보에 대한 물품조회,indutyVAT,주공종부가가치세,25,0,0,주공종부가가치세
5,입찰공고목록 정보에 대한 물품기초금액조회,resultCode,결과코드,2,1,00,결과코드
5,입찰공고목록 정보에 대한 물품기초금액조회,resultMsg,결과메세지,50,1,정상.,결과메세지
5,입찰공고목록 정보에 대한 물품기초금액조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
5,입찰공고목록 정보에 대한 물품기초금액조회,pageNo,페이지 번호,4,1,1,페이지 번호
5,입찰공고목록 정보에 대한 물품기초금액조회,totalCount,데이터 총 개수,4,1,17,데이터 총개수
5,입찰공고목록 정보에 대한 물품기초금액조회,bidNtceNo,입찰공고번호,40,1,20160500022,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
5,입찰공고목록 정보에 대한 물품기초금액조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
5,입찰공고목록 정보에 대한 물품기초금액조회,bidClsfcNo,입찰분류번호,5,1,1,공고의 입찰분류번호
5,입찰공고목록 정보에 대한 물품기초금액조회,bidNtceNm,입찰공고명,100,1,2016 교육부 악기지원 시범사업 물품(바이올린) 구매,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
5,입찰공고목록 정보에 대한 물품기초금액조회,bssamt,기초금액,21,0,108900000,"예정가격 작성 과정에서 거래실례가격, 원가계산가격 등에 의하여 조사한 가격이나 설계가격에 대하여 계약담당공무원이 그 적정여부를 검토조정한 가격(기초금액)(원화,원)"
5,입찰공고목록 정보에 대한 물품기초금액조회,bssamtOpenDt,기초금액공개일시,19,0,2016-05-01 13:22:02,기초금액공개일시 “YYYY-MM-DD HH:MM:SS”
5,입찰공고목록 정보에 대한 물품기초금액조회,rsrvtnPrceRngBgnRate,예비가격범위시작률,7,0,-3,예비가격범위시작율(%)
5,입찰공고목록 정보에 대한 물품기초금액조회,rsrvtnPrceRngEndRate,예비가격범위종료율,7,0,+3,예비가격범위종료율(%)
