공고번호,입찰년도,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),Unnamed: 0
20171112263-00,2017,서울당곡초 방송설비 개선공사,서울특별시동작교육청,서울,113688000.0,112366725.0,+3% ~ -3%,0.0,87.745,991.0,기,-1.16220,
20171111711-00,2017,국립민속박물관 정보보안 강화를 위한 네트워크 공사,문화체육관광부,서울,15000000.0,14974225.0,+2% ~ -2%,0.0,87.745,710.0,,-0.17184,
20171117345-00,2017,재난상황실 면진테이블 구매설치,서울특별시,서울,29953000.0,30120725.0,+3% ~ -3%,0.0,88,31.0,물품/기,0.55996,
20171115402-00,2017,서대문경찰서 홍은2파출소 신축공사(통신),경찰청,서울,17023500.0,17103100.0,+2% ~ -2%,0.0,87.745,766.0,기,0.46758,
20171113414-00,2017,비상방수문 CCTV 카메라 개량 통신공사,서울교통공사,서울,282667700.0,283094575.0,+3% ~ -3%,0.0,87.745,976.0,기,0.15101,
20171113321-00,2017,서울교육문화센터 주차장 주차시스템 변경,서울교통공사,서울,48438599.0,48420400.0,+3% ~ -3%,0.0,87.745,846.0,기,-0.03758,
20171113280-00,2017,서울녹원초등학교 교사 신축 공사 관급자재(방송장치) 구매,서울특별시교육청,서울,226619000.0,223433350.0,+3% ~ -3%,0.0,87.995,49.0,물품,-1.40573,
20171112759-00,2017,철도교통관제센터 통합감시설비 개량공사,한국철도공사,서울,384296000.0,375458200.0,+0% ~ -4%,0.0,86.745,887.0,기,-2.29974,
E011711923,2017,154kV 왕십리S/S 보안감시시스템 교체공사,한국전력공사,서울,38867324.0,38715898.0,+2% ~ -2%,0.0,87.745,695.0,,-0.38960,
20171114436-00,2017,2017년 자가정보통신망 2차 증설공사,서울특별시,서울,78896000.0,79181075.0,+3% ~ -3%,0.0,87.745,596.0,,0.36133,
20171111725-00,2017,5~8호선 무인충전기 철거 및 안전휀스 설치 공사,서울교통공사,서울/경기,57395870.0,57169325.0,+3% ~ -3%,0.0,87.745,62.0,기/협정,-0.39471,
20171109604-00,2017,경의선 서울역구내 선형개량에 따른 정보통신설비 신설 타공사,한국철도공사,서울,145760000.0,143399100.0,+0% ~ -4%,0.0,87.745,927.0,기,-1.61972,
38078,2017,통합감시장비 보강,제7016부대,서울,89903000.0,89299239.0,+3% ~ -3%,0.0,87.995,51.0,물품/정,-0.67157,
E011711858,2017,순화-서소문등 15구간 소형광단국장치 교체공사,한국전력공사,서울,87874600.0,87712432.0,+2% ~ -2%,0.0,87.745,757.0,,-0.18455,
20171107208-00,2017,탄천물재생센터 3차(총인)처리시설 통신공사,서울특별시/서울특별시,서울,109659000.0,108573400.0,+3% ~ -3%,0.0,87.745,968.0,기,-0.98998,
20171110394-00,2017,재활용선별장 시설개선 사업 관련 통신 공사 (긴급공고),서울특별시,서울,56683000.0,56798700.0,+3% ~ -3%,0.0,87.745,1028.0,기,0.20411,
20171112832-00,2017,한국복지대학교 지진가속도 계측 구매 설치 공사(긴급) (긴급공고),한국복지대학교,서울/경기,120540000.0,120616600.0,+2% ~ -2%,0.0,87.745,65.0,기,0.06354,
20171104635-00,2017,2017년 방범 CCTV 설치공사(2차),서울특별시,서울,126137000.0,126071800.0,+3% ~ -3%,0.0,87.745,177.0,기,-0.05169,
20171029255-01,2017,국립고궁박물관 노후 CCTV성능개선공사 (정정공고),문화재청,서울,31730000.0,31757975.0,+2% ~ -2%,0.0,87.745,839.0,기/정,0.08816,
20171107795-00,2017,경원선 신이문외 1역 화장실 콜폰설비 신설공사,한국철도공사,서울/경기,25528000.0,24985700.0,0% ~ -4%,0.0,87.745,1765.0,기,-2.12434,
20171104713-00,2017,종로장애인통합회관 건립공사(통신),서울특별시,서울,153679000.0,154014850.0,+3% ~ -3%,0.0,87.745,1008.0,기,0.21853,
20171016586-00,2017,헌법재판소 청사증축 통신공사,서울지방조달청/헌법재판소,서울,399231000.0,400505600.0,+2% ~ -2%,0.0,86.745,891.0,기/협정,0.31926,
20171104921-00,2017,서울묘곡초 교실 증축 통신공사(장기계속) (긴급공고),서울특별시교육청,서울,89166000.0,90151125.0,+3% ~ -3%,0.0,87.745,962.0,,1.10482,
20171104799-00,2017,중암중 체육관 및 급식 시설 증축 공사 관급자재(방송장비) 구매,서울특별시교육청,서울,77364000.0,77094050.0,+3% ~ -3%,0.0,87.995,50.0,물품/기,-0.34894,
20171104770-00,2017,열차 주박지 CCTV카메라 설치 정보통신공사,서울교통공사,서울,293912910.0,291932725.0,+3% ~ -3%,0.0,87.745,978.0,기,-0.67374,
20171106485-00,2017,신구로초 체육관 및 급식시설 증축 통신공사,서울특별시교육청,서울,77720000.0,77542250.0,+3% ~ -3%,0.0,87.745,1037.0,기,-0.22871,
20171101319-00,2017,노원수학문화관 신축 통신공사(장계속공사),서울특별시,서울,122980000.0,123897775.0,+3% ~ -3%,0.0,87.745,1022.0,기,0.74627,
20171101587-00,2017,서울차량사업소 등 3개소 영상감시설비 신설공사,한국철도공사,서울/경기,677033000.0,658890275.0,0% ~ -4%,0.0,86.745,1832.0,기,-2.67975,
20171103342-00,2017,충무지하보도 청년창업센터 설치 통신공사,서울특별시,서울,60588000.0,60842375.0,+3% ~ -3%,0.0,87.745,1064.0,,0.41984,
20171028686-00,2017,시립 노원청소년 직업체험센터 신축 통신공사,서울특별시/서울특별시,서울,207324000.0,208278250.0,+3% ~ -3%,0.0,87.745,1003.0,기,0.46026,
20171025424-00,2017,중랑물재생센터 총인처리시설 통신공사,서울특별시/서울특별시,서울,216103000.0,214865850.0,+3% ~ -3%,0.0,87.745,980.0,기,-0.57249,
20171101486-00,2017,답십리동아 주차관제설비 설치공사,서울주택도시공사,서울,39600000.0,39421650.0,+3% ~ -3%,0.0,87.745,902.0,기,-0.45038,
20171028066-00,2017,서울홍은초 체육관 및 급식 시설 증축 통신 공사,서울특별시교육청,서울,144834000.0,144419100.0,+3% ~ -3%,0.0,87.745,1011.0,기,-0.28647,
20171027874-00,2017,공동구 출입 감시시설 보완공사,서울시설공단,서울,32725000.0,32912675.0,+3% ~ -3%,0.0,87.745,913.0,기,0.57349,
20171025753-00,2017,2017년 하반기 CCTV 자가정보통신망 수용공사,서울특별시,서울,335875100.0,338005425.0,+3% ~ -3%,0.0,86.745,953.0,,0.63426,
20171027916-00,2017,코레일유통 록관 구축 통신공사,코레일유통,서울,15400000.0,15482725.0,+2% ~ -2%,0.0,87.745,733.0,기,0.53717,
20171027285-00,2017,구립 자양1동 봄뜰어린이집 신축 통신공사,서울특별시,서울,34818000.0,34991875.0,+3% ~ -3%,0.0,87.745,938.0,,0.49938,
20171026494-00,2017,평택시 장학관 리모델링 정보통신공사,경기도,서울,75616000.0,75870900.0,+3% ~ -3%,0.0,87.745,1008.0,기,0.33709,
20171024487-00,2017,옥수 전기관리소 사무실 이전에 따른 정보통신공사,서울교통공사,서울,7907530.0,7810775.0,+3% ~ -3%,0.0,87.745,443.0,기/정/연기,-1.22359,
20171021341-00,2017,신풍승무사업소 환경개선 전산네트워크(LAN) 공사,서울교통공사,서울,5847160.0,5805050.0,+3% ~ -3%,0.0,87.745,350.0,기,-0.72018,
20171022759-00,2017,마포아트센터 네트워크 개선공사(견적서 제출안내 공고),재단법인,서울,39710000.0,39817150.0,+3% ~ -3%,0.0,87.745,398.0,,0.26983,
20171022914-00,2017,2017년 서초구 방범 및 독립형CCTV 교체 설치(긴급) (재입찰),서울특별시,서울,373516000.0,371591500.0,+3% ~ -3%,0.0,87.995,36.0,물품/기/정,-0.51524,
20171020909-00,2017,획전시실 전시환경 개선공사(통신공사)-서울역사박물관 (긴급공고),서울특별시,서울,122000000.0,123079450.0,+3% ~ -3%,0.0,87.745,1005.0,기,0.88479,
20171020225-00,2017,동 소규모사업 관련 쓰레 무단투 계도단속 시스템(스마트경고판) 구매 설치공사,서울특별시,서울,64205000.0,64082700.0,+3% ~ -3%,0.0,87.745,121.0,기,-0.19049,
20171022733-00,2017,서울시립 수서청소년수련관 노후CCTV 및 PIT실 배수펌프 교체공사,서울특별시립수서청소년수련관,서울,14200000.0,14090625.0,+3% ~ -3%,0.0,87.745,648.0,,-0.77025,
20171019564-00,2017,노들섬 특화공간조성 통신공사,서울특별시/서울특별시,전국/서울,1016279000.0,1006606600.0,+3% ~ -3%,0.0,86.745,1018.0,기/의무,-0.95175,
20171019325-00,2017,어린이병원 본관동 공간재구성 통신공사,서울특별시/서울특별시,서울,104159000.0,104318150.0,+3% ~ -3%,0.0,87.745,1005.0,기,0.15279,
20171023230-00,2017,경의중앙선 한남역 연결통로 개량에 따른 지장통신설비 이설 타공사,한국철도공사,서울,38852000.0,38125600.0,+0% ~ -4%,0.0,87.745,929.0,기,-1.86966,
20171022597-00,2017,2017년 수서역 신규상가 개발에 따른 정보통신공사,서울교통공사,서울,20155630.0,20034400.0,+3% ~ -3%,0.0,87.745,832.0,기,-0.60147,
20171020020-00,2017,당인빗물펌프장 증설 통신공사-장계속(긴급) (긴급공고),서울특별시,서울,37939000.0,38223025.0,+3% ~ -3%,0.0,87.745,853.0,기,0.74863,
20171019138-00,2017,자가통신망 지중화 이설 공사,서울특별시,서울,65455000.0,64989350.0,+3% ~ -3%,0.0,87.745,925.0,기,-0.71141,
20171016133-00,2017,노후 화재감시카메라 교체,서울특별시,서울,57986000.0,57864575.0,+3% ~ -3%,0.0,87.995,83.0,물품,-0.20941,
E011711207,2017,2017년 하반기 계통보호전송장치 교체공사(전자제어부),한국전력공사,서울,46165900.0,45569554.0,+2% ~ -2%,0.0,87.745,652.0,,-1.29175,
20171017363-00,2017,신풍승무사업소 환경개선 통신공사,서울교통공사,서울,10301400.0,10287800.0,+3% ~ -3%,0.0,87.745,513.0,기,-0.13203,
E011711087,2017,영등포전력지사 무인변전소 보안시스템 교체공사(철거포함),한국전력공사,서울,109649100.0,109441374.0,+2% ~ -2%,0.0,87.745,720.0,,-0.18945,
20171016962-00,2017,"2,3,4호선 열차운행 모니터링시스템 전용망 구축 공사",서울교통공사,서울,7027650.0,6992775.0,+3% ~ -3%,0.0,87.745,120.0,기/정/연기,-0.49626,
20171013582-00,2017,청구역 등 2역 건축시설물 개량 통신공사,서울교통공사,서울/경기,23551600.0,23610225.0,+3% ~ -3%,0.0,87.745,1751.0,기/정/연기,0.24892,
20171013481-00,2017,왕십리역 등 2역 승강장안전문 사무실 전산네트워크(LAN) 공사,서울교통공사,서울,6295300.0,6379475.0,+3% ~ -3%,0.0,87.745,372.0,기/정/연기,1.33710,
20171013023-00,2017,한강 뚝섬안내센터 그린리모델링 통신공사,서울특별시,서울,90097000.0,89759650.0,+3% ~ -3%,0.0,87.745,994.0,정/연기,-0.37443,
20171009687-00,2017,"동물,조류 격리치료사 및 황새마을 시설개선 공사(통신)",서울특별시,서울/경기,46413000.0,46125875.0,+3% ~ -3%,0.0,87.745,2129.0,기/정/연기,-0.61864,
20171015419-00,2017,서울대학교 사범대학 부설고등학교 네트워크 장비 구매설치,서울대학교,서울,193824000.0,193870575.0,+2% ~ -2%,0.0,84.245,73.0,물품/기,0.02402,
20171014937-00,2017,재난상황실 면진테이블 구매·설치,서울특별시,서울,37882000.0,37902050.0,+3% ~ -3%,0.0,88,21.0,물품,0.05292,
20171011834-00,2017,시흥5동 금천마을활력소 건립 통신공사,서울특별시,서울,82830000.0,82422950.0,+3% ~ -3%,0.0,87.745,1047.0,,-0.49143,
20171011658-00,2017,2017년도 역구내 통신케이블 수선 및 타 정보통신공사,서울교통공사,서울,173131420.0,173421450.0,+3% ~ -3%,0.0,87.745,995.0,기,0.16752,
20171006049-00,2017,신월동어르신복지관 건립 정보통신공사,서울특별시,서울,279840000.0,279493750.0,+3% ~ -3%,0.0,87.745,1005.0,,-0.12374,
20170930799-00,2017,가칭)서울천이초등학교 교사신축 통신공사,서울지방조달청/서울특별시교육청,전국/서울,702382000.0,702545350.0,+3% ~ -3%,0.0,86.745,1041.0,기/의무,0.02325,
20171013352-00,2017,행당빗물펌프장 리모델링공사(통신),서울특별시,서울,45180000.0,45306225.0,+3% ~ -3%,0.0,87.745,989.0,기,0.27938,
20171006971-00,2017,남부도로사업소 청사 신축 통신공사,서울특별시/서울특별시,전국/서울,568728000.0,567988700.0,+3% ~ -3%,0.0,86.745,1038.0,기/의무,-0.13000,
20171007961-01,2017,상수빗물펌프장 증설 통신공사 - 장기계속 (긴급공고) (정정공고),서울특별시,서울,27940000.0,28042675.0,+3% ~ -3%,0.0,87.745,805.0,기/정,0.36748,
2017-15067,2017,00부대 본청 개선공사(통신),제8090부대,서울,26345000.0,25870674.0,0.0% ~ -3.0%,0.0,87.745,552.0,,-1.80045,
2017-01-000146-00,2017,분당선 선릉외 6개역사 승강설비 및 홈대합실 통신공사,국가철도공단,서울/경기,390403000.0,392915223.0,+2.5% ~ -2.5%,0.0,86.335,1241.0,협정,0.64349,
20171010765-00,2017,슬러지건조시설 및 마루공원 CCTV 설치,(주)탄천환경,서울,59807000.0,59476150.0,+3% ~ -3%,0.0,87.745,978.0,기,-0.55320,
E011710971,2017,아현S/S 보안감시시스템 교체공사,한국전력공사,서울,45909600.0,45679788.0,+2% ~ -2%,0.0,87.745,707.0,,-0.50058,
E011710869,2017,강북성북지사 스마트오피스 ICT설비 시범구축 공사,한국전력공사,서울,133571466.0,133130151.0,+2% ~ -2%,0.0,87.745,730.0,,-0.33040,
20171007988-00,2017,2017년 하반 방범용CCTV 시스템 설치 공사,서울특별시,서울,46280000.0,46203100.0,+3% ~ -3%,0.0,87.745,976.0,기,-0.16617,
20171005569-00,2017,본선 선로(터널) 방송 스피커 설치 정보통신공사,서울교통공사,서울,479566060.0,481961550.0,+3% ~ -3%,0.0,86.745,951.0,기,0.49951,
20171009700-00,2017,서울역구내 안전사각지대 영상감시설비 신설공사,한국철도공사,서울,48298000.0,47415625.0,0% ~ -4%,0.0,87.745,963.0,기,-1.82694,
20171005403-00,2017,2017년 차량지 CCTV 카메라 설치공사,서울교통공사,서울/경기,47636700.0,47236000.0,+3% ~ -3%,0.0,87.745,1957.0,기,-0.84116,
20170928653-00,2017,국회도서관 전관방송설비 교체공사,서울지방조달청/국회,서울,262269000.0,262575225.0,+2% ~ -2%,0.0,87.745,893.0,기/협정,0.11675,
20171005844-00,2017,서울위례별초 교실증축 통신공사(장기계속) (긴급공고),서울특별시교육청,서울,129125000.0,130305900.0,+3% ~ -3%,0.0,87.745,986.0,,0.91454,
20170907684-00,2017,장례식장 리모델링공사(통신) 전자공개수의계약,서울특별시,서울,28721000.0,28729225.0,+3% ~ -3%,0.0,87.745,883.0,기,0.02863,
20171003455-00,2017,승강장 안전문(PSD)관리소 사무실 조성 통신공사,서울교통공사,서울,43501590.0,43623450.0,+3% ~ -3%,0.0,87.745,917.0,기,0.28012,
20171003366-00,2017,김포공항역 외 2역 역무분야 근무환경개선 통신공사,서울교통공사,서울,25970780.0,26069200.0,+3% ~ -3%,0.0,87.745,848.0,기,0.37896,
20171003084-00,2017,경부선 서울역 고승강장 영상감시설비 타공사,한국철도공사,서울,95263000.0,93204150.0,+0% ~ -4%,0.0,87.745,909.0,기,-2.16123,
20171003013-00,2017,보훈회관 신축공사(통신),서울특별시,서울,152851000.0,152604200.0,+3% ~ -3%,0.0,87.745,1001.0,,-0.16147,
20171002413-00,2017,해누리푸드마켓 2호점 건립 정보통신공사,서울특별시,서울,34100000.0,33542600.0,+3% ~ -3%,0.0,87.745,981.0,,-1.63461,
20171003466-00,2017,군자차량기지 시설방소 CCTV카메라 증설 정보통신공사,서울교통공사,서울,47882110.0,48015625.0,+3% ~ -3%,0.0,87.745,995.0,,0.27884,
20171002153-00,2017,까치산역등 7역 4지 근무환경개선 통신공사,서울교통공사,서울/경기,37985200.0,38170225.0,+3% ~ -3%,0.0,87.745,1883.0,기,0.48709,
2017-14529,2017,통신시설 및 광장비 이전공사,육군사관학교,서울,37517679.0,37917829.0,+3% ~ -3%,0.0,87.745,645.0,,1.06656,
20171000658-00,2017,동원중 다목적체육관 통신공사,서울특별시교육청,서울,54540000.0,53969725.0,+3% ~ -3%,0.0,87.745,979.0,,-1.04561,
20170931044-00,2017,2017년 수서역 AFC증설에 따른 정보통신공사,서울교통공사,서울,4419320.0,4420825.0,+3% ~ -3%,0.0,87.745,317.0,기,0.03405,
20171000092-00,2017,2017년 한강 함상공원조성 통신공사,서울특별시,서울,140360000.0,140583225.0,+3% ~ -3%,0.0,87.745,993.0,기,0.15903,
20170927099-00,2017,2017년 하반 다목적 CCTV 설치공사,서울특별시,서울,156931000.0,158168450.0,+3% ~ -3%,0.0,87.745,604.0,기,0.78853,
20170924481-00,2017,경원선 청량리역 등 7개역 승강장안전문 장애물검지센서 개량기타공사,한국철도공사,전국/서울/경기,1119900000.0,1091941750.0,0% ~ -4%,0.0,86.745,1688.0,기/의무,-2.49650,
20170931221-00,2017,정신건강복지센터 내부개선 통신설비공사,서울특별시,서울,11660000.0,11649200.0,+3% ~ -3%,0.0,87.745,639.0,기,-0.09263,
20170929554-00,2017,특별동차운영단 영상감시설비 개량공사,한국철도공사,서울,82712000.0,80800375.0,+0% ~ -4%,0.0,87.745,1014.0,기,-2.31119,
20170924376-01,2017,경부선 금정역 등 9개역 승강장안전문 센서 개량기타공사 (정정공고),한국철도공사,전국/서울/경기,1881600000.0,1828157925.0,0% ~ -4%,0.0,86.745,1584.0,기/정/의무,-2.84025,
20170914290-00,2017,광역수사대 청사 신축 통신공사,서울지방조달청/경찰청,전국/서울,1163770000.0,1167401000.0,+2% ~ -2%,0.0,86.745,910.0,기/의무,0.31200,
20170927875-00,2017,충신 앵커시설 (문화예술) 리모델링 정보통신공사 (긴급공고),서울주택도시공사,서울,70565000.0,69764125.0,+3% ~ -3%,0.0,87.745,993.0,기,-1.13495,
20170928283-00,2017,동작역 통합술센터 조성 정보통신공사,서울교통공사,서울,60345250.0,60739200.0,+3% ~ -3%,0.0,87.745,1056.0,기,0.65282,
20170924773-00,2017,노을천문대 조성을 위한 리모델링 통신공사,서울특별시,서울,13878000.0,13844125.0,+3% ~ -3%,0.0,87.745,764.0,,-0.24410,
20170928617-00,2017,평창동계올림픽 도핑콘트롤센터 보안공사,한국과학기술연구원,서울,79169000.0,79456425.0,+2% ~ -2%,0.0,87.745,991.0,,0.36305,
20170926851-00,2017,양천자원회수시설 녹색환경교육센터 및 관리동 실내개선(정보통신공사),한국시거스주식회사,서울,44039000.0,43365125.0,+3% ~ -3%,0.0,87.745,966.0,,-1.53018,
20170925130-00,2017,구청사 지하주차장 대피방송 설치공사,서울특별시,서울,41250000.0,41237475.0,+3% ~ -3%,0.0,87.745,942.0,기,-0.03037,
